date,state,number_of_iclaims,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-25,OR,,209.0,4350.0,,,61.0,,,,,,2020-03-25T20:00:00Z,8.0,61.0,4559.0,4559.0,4559.0,41,0.0,0.0,0.0,0.0,0.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-24,OR,,209.0,4350.0,,,61.0,,,,,,2020-03-24T20:00:00Z,8.0,61.0,4559.0,4559.0,4559.0,41,3.0,5.0,701.0,18.0,719.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-23,OR,,191.0,3649.0,,,56.0,,,,,,2020-03-23T20:00:00Z,5.0,56.0,3840.0,3840.0,3840.0,41,1.0,13.0,785.0,30.0,815.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-22,OR,,161.0,2864.0,,,43.0,,,,,,2020-03-22T20:00:00Z,4.0,43.0,3025.0,3025.0,3025.0,41,1.0,43.0,861.0,47.0,908.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-20,OR,,114.0,2003.0,433.0,,,,,,,,2020-03-20T20:00:00Z,3.0,,2550.0,2117.0,2117.0,41,0.0,0.0,674.0,26.0,700.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-19,OR,,88.0,1329.0,437.0,,,,,,,,2020-03-19T20:00:00Z,3.0,,1854.0,1417.0,1417.0,41,0.0,0.0,211.0,13.0,224.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-18,OR,,75.0,1118.0,361.0,,,,,,,,2020-03-18T20:00:00Z,3.0,,1554.0,1193.0,1193.0,41,3.0,0.0,429.0,28.0,457.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-17,OR,,47.0,689.0,184.0,,,,,,,,2020-03-17T20:00:00Z,,,920.0,736.0,736.0,41,0.0,0.0,110.0,8.0,118.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-16,OR,,39.0,579.0,182.0,,,,,,,,2020-03-16T20:00:00Z,,,800.0,618.0,618.0,41,0.0,0.0,159.0,3.0,162.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-15,OR,,36.0,420.0,225.0,,,,,,,,2020-03-15T20:00:00Z,,,681.0,456.0,456.0,41,0.0,0.0,83.0,6.0,89.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-13,OR,,30.0,337.0,157.0,,,,,,,,2020-03-13T20:00:00Z,,,524.0,367.0,367.0,41,0.0,0.0,51.0,11.0,62.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-12,OR,,19.0,286.0,62.0,,,,,,,,2020-03-12T20:00:00Z,,,367.0,305.0,305.0,41,0.0,0.0,0.0,0.0,0.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-11,OR,,19.0,286.0,62.0,,,,,,,,2020-03-11T20:00:00Z,,,367.0,305.0,305.0,41,0.0,0.0,73.0,4.0,77.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-10,OR,,15.0,213.0,67.0,,,,,,,,2020-03-10T20:00:00Z,,,295.0,228.0,228.0,41,0.0,0.0,48.0,1.0,49.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-09,OR,,14.0,165.0,52.0,,,,,,,,2020-03-09T20:00:00Z,,,231.0,179.0,179.0,41,0.0,0.0,65.0,0.0,65.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-08,OR,,14.0,100.0,53.0,,,,,,,,2020-03-08T20:00:00Z,,,167.0,114.0,114.0,41,0.0,0.0,23.0,7.0,30.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-06,OR,,3.0,64.0,28.0,,,,,,,,2020-03-06T21:00:00Z,,,95.0,67.0,67.0,41,0.0,0.0,19.0,0.0,19.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-05,OR,,3.0,45.0,13.0,,,,,,,,2020-03-05T21:00:00Z,,,61.0,48.0,48.0,41,0.0,0.0,16.0,0.0,16.0,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-04,OR,,3.0,29.0,18.0,,,,,,,,2020-03-04T21:00:00Z,,,50.0,32.0,32.0,41,,,,,,OR,4217737.0,Oregon,Salem,44.938461,-123.030403,2020-03-23,2020-03-05
2020-03-07,PA,12227,4.0,,,,,,,,,,2020-03-07T21:00:00Z,,,4.0,4.0,4.0,42,0.0,0.0,0.0,2.0,2.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-14,PA,15439,47.0,205.0,150.0,,,,,,,,2020-03-14T20:00:00Z,,,402.0,252.0,252.0,42,0.0,0.0,65.0,6.0,71.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-21,PA,377451,371.0,3766.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,4137.0,4137.0,4137.0,42,1.0,0.0,1192.0,103.0,1295.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-28,PA,404677,2751.0,25254.0,,,316.0,,,,,,2020-03-28T20:00:00Z,34.0,316.0,28005.0,28005.0,28005.0,42,12.0,75.0,4238.0,533.0,4771.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-14,PA,,25345.0,108286.0,,2317.0,,,,675.0,,,2020-04-14T20:00:00Z,584.0,,133631.0,133631.0,133631.0,42,60.0,0.0,2693.0,1146.0,3839.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-13,PA,,24199.0,105593.0,,2243.0,,,,669.0,,,2020-04-13T20:00:00Z,524.0,,129792.0,129792.0,129792.0,42,17.0,0.0,3536.0,1366.0,4902.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-12,PA,,22833.0,102057.0,,2097.0,,,,649.0,,,2020-04-12T20:00:00Z,507.0,,124890.0,124890.0,124890.0,42,13.0,0.0,3559.0,1178.0,4737.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-11,PA,,21655.0,98498.0,,2115.0,,,,639.0,,,2020-04-11T20:00:00Z,494.0,,120153.0,120153.0,120153.0,42,78.0,0.0,5458.0,1676.0,7134.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-10,PA,,19979.0,93040.0,,2072.0,,,,611.0,,,2020-04-10T20:00:00Z,416.0,,113019.0,113019.0,113019.0,42,78.0,0.0,5666.0,1751.0,7417.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-09,PA,,18228.0,87374.0,,2051.0,,,,592.0,,,2020-04-09T20:00:00Z,338.0,,105602.0,105602.0,105602.0,42,29.0,0.0,5075.0,1989.0,7064.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-08,PA,,16239.0,82299.0,,1898.0,,,,603.0,,,2020-04-08T20:00:00Z,309.0,,98538.0,98538.0,98538.0,42,69.0,0.0,5580.0,1680.0,7260.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-07,PA,,14559.0,76719.0,,1665.0,,,,548.0,,,2020-04-07T20:00:00Z,240.0,,91278.0,91278.0,91278.0,42,78.0,0.0,5845.0,1579.0,7424.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-06,PA,,12980.0,70874.0,,,1145.0,,,533.0,,,2020-04-06T20:00:00Z,162.0,1145.0,83854.0,83854.0,83854.0,42,12.0,73.0,4613.0,1470.0,6083.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-05,PA,,11510.0,66261.0,,,1072.0,,,,,,2020-04-05T20:00:00Z,150.0,1072.0,77771.0,77771.0,77771.0,42,14.0,68.0,6248.0,1493.0,7741.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-04,PA,,10017.0,60013.0,,,1004.0,,,,,,2020-04-04T20:00:00Z,136.0,1004.0,70030.0,70030.0,70030.0,42,34.0,152.0,6318.0,1597.0,7915.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-03,PA,,8420.0,53695.0,,,852.0,,,,,,2020-04-03T20:00:00Z,102.0,852.0,62115.0,62115.0,62115.0,42,12.0,122.0,5997.0,1404.0,7401.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-02,PA,,7016.0,47698.0,,,730.0,,,,,,2020-04-02T20:00:00Z,90.0,730.0,54714.0,54714.0,54714.0,42,16.0,110.0,5271.0,1211.0,6482.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-04-01,PA,,5805.0,42427.0,,,620.0,,,,,,2020-04-01T20:00:00Z,74.0,620.0,48232.0,48232.0,48232.0,42,11.0,106.0,4782.0,962.0,5744.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-31,PA,,4843.0,37645.0,,,514.0,,,,,,2020-03-31T20:00:00Z,63.0,514.0,42488.0,42488.0,42488.0,42,14.0,128.0,3868.0,756.0,4624.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-30,PA,,4087.0,33777.0,,,386.0,,,,,,2020-03-30T20:00:00Z,49.0,386.0,37864.0,37864.0,37864.0,42,11.0,33.0,3716.0,693.0,4409.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-29,PA,,3394.0,30061.0,,,353.0,,,,,,2020-03-29T20:00:00Z,38.0,353.0,33455.0,33455.0,33455.0,42,4.0,37.0,4807.0,643.0,5450.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-27,PA,,2218.0,21016.0,,,241.0,,,,,,2020-03-27T20:00:00Z,22.0,241.0,23234.0,23234.0,23234.0,42,6.0,241.0,4575.0,531.0,5106.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-26,PA,,1687.0,16441.0,,,,,,,,,2020-03-26T20:00:00Z,16.0,,18128.0,18128.0,18128.0,42,5.0,0.0,5248.0,560.0,5808.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-25,PA,,1127.0,11193.0,,,,,,,,,2020-03-25T20:00:00Z,11.0,,12320.0,12320.0,12320.0,42,4.0,0.0,2550.0,276.0,2826.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-24,PA,,851.0,8643.0,,,,,,,,,2020-03-24T20:00:00Z,7.0,,9494.0,9494.0,9494.0,42,1.0,0.0,2048.0,207.0,2255.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-23,PA,,644.0,6595.0,,,,,,,,,2020-03-23T20:00:00Z,6.0,,7239.0,7239.0,7239.0,42,4.0,0.0,1631.0,165.0,1796.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-22,PA,,479.0,4964.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,5443.0,5443.0,5443.0,42,0.0,0.0,1198.0,108.0,1306.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-20,PA,,268.0,2574.0,,,,,,,,,2020-03-20T20:00:00Z,1.0,,2842.0,2842.0,2842.0,42,0.0,0.0,966.0,83.0,1049.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-19,PA,,185.0,1608.0,,,,,,,,,2020-03-19T20:00:00Z,1.0,,1793.0,1793.0,1793.0,42,0.0,0.0,421.0,52.0,473.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-18,PA,,133.0,1187.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,1320.0,1320.0,1320.0,42,1.0,0.0,308.0,37.0,345.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-17,PA,,96.0,879.0,,,,,,,,,2020-03-17T20:00:00Z,,,975.0,975.0,975.0,42,0.0,0.0,209.0,20.0,229.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-16,PA,,76.0,670.0,,,,,,,,,2020-03-16T20:00:00Z,,,746.0,746.0,746.0,42,0.0,0.0,465.0,13.0,478.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-15,PA,,63.0,205.0,183.0,,,,,,,,2020-03-15T20:00:00Z,,,451.0,268.0,268.0,42,0.0,0.0,0.0,16.0,16.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-13,PA,,41.0,140.0,130.0,,,,,,,,2020-03-13T20:00:00Z,,,311.0,181.0,181.0,42,0.0,0.0,24.0,19.0,43.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-12,PA,,22.0,116.0,81.0,,,,,,,,2020-03-12T20:00:00Z,,,219.0,138.0,138.0,42,0.0,0.0,28.0,6.0,34.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-11,PA,,16.0,88.0,54.0,,,,,,,,2020-03-11T20:00:00Z,,,158.0,104.0,104.0,42,0.0,0.0,88.0,4.0,92.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-10,PA,,12.0,,,,,,,,,,2020-03-10T20:00:00Z,,,12.0,12.0,12.0,42,0.0,0.0,0.0,2.0,2.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-09,PA,,10.0,,,,,,,,,,2020-03-09T20:00:00Z,,,10.0,10.0,10.0,42,0.0,0.0,0.0,4.0,4.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-08,PA,,6.0,,,,,,,,,,2020-03-08T20:00:00Z,,,6.0,6.0,6.0,42,0.0,0.0,0.0,2.0,2.0,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-06,PA,,2.0,,,,,,,,,,2020-03-06T21:00:00Z,,,2.0,2.0,2.0,42,,,,,,PA,12801989.0,Pennsylvania,Harrisburg,40.264378,-76.88359799999999,2020-03-27,2020-03-06
2020-03-07,RI,700,2.0,30.0,,,,,,,,,2020-03-07T21:00:00Z,,,32.0,32.0,32.0,44,0.0,0.0,13.0,-1.0,12.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-14,RI,1108,20.0,198.0,57.0,,,,,,,,2020-03-14T20:00:00Z,,,275.0,218.0,218.0,44,0.0,0.0,56.0,6.0,62.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-21,RI,35847,66.0,862.0,290.0,,,,,,,,2020-03-21T20:00:00Z,,,1218.0,928.0,928.0,44,0.0,0.0,62.0,12.0,74.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-28,RI,27800,239.0,2541.0,138.0,29.0,,9.0,,6.0,,,2020-03-28T20:00:00Z,,,2918.0,2780.0,2780.0,44,0.0,0.0,235.0,36.0,271.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-14,RI,,3251.0,19649.0,,213.0,331.0,48.0,,,,135.0,2020-04-14T20:00:00Z,80.0,331.0,22900.0,22900.0,22900.0,44,7.0,0.0,1964.0,275.0,2239.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-13,RI,,2976.0,17685.0,,197.0,331.0,50.0,,26.0,,135.0,2020-04-13T20:00:00Z,73.0,331.0,20661.0,20661.0,20661.0,44,10.0,331.0,0.0,311.0,311.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-12,RI,,2665.0,17685.0,,201.0,,50.0,,26.0,,35.0,2020-04-12T20:00:00Z,63.0,,20350.0,20350.0,20350.0,44,7.0,0.0,1827.0,316.0,2143.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-11,RI,,2349.0,15858.0,,183.0,,50.0,,26.0,,35.0,2020-04-11T20:00:00Z,56.0,,18207.0,18207.0,18207.0,44,7.0,0.0,3577.0,334.0,3911.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-10,RI,,2015.0,12281.0,,169.0,,45.0,,26.0,,35.0,2020-04-10T20:00:00Z,49.0,,14296.0,14296.0,14296.0,44,6.0,0.0,1599.0,288.0,1887.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-09,RI,,1727.0,10682.0,,160.0,,45.0,,26.0,,35.0,2020-04-09T20:00:00Z,43.0,,12409.0,12409.0,12409.0,44,8.0,0.0,0.0,277.0,277.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-08,RI,,1450.0,10682.0,,143.0,,45.0,,26.0,,35.0,2020-04-08T20:00:00Z,35.0,,12132.0,12132.0,12132.0,44,5.0,0.0,1605.0,220.0,1825.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-07,RI,,1230.0,9077.0,,123.0,,40.0,,26.0,,35.0,2020-04-07T20:00:00Z,30.0,,10307.0,10307.0,10307.0,44,3.0,0.0,1678.0,148.0,1826.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-06,RI,,1082.0,7399.0,,109.0,,37.0,,26.0,,35.0,2020-04-06T20:00:00Z,27.0,,8481.0,8481.0,8481.0,44,2.0,0.0,1140.0,160.0,1300.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-05,RI,,922.0,6259.0,,103.0,,33.0,,6.0,,35.0,2020-04-05T20:00:00Z,25.0,,7181.0,7181.0,7181.0,44,8.0,0.0,675.0,116.0,791.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-04,RI,,806.0,5584.0,,93.0,,31.0,,6.0,,35.0,2020-04-04T20:00:00Z,17.0,,6390.0,6390.0,6390.0,44,3.0,0.0,727.0,97.0,824.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-03,RI,,709.0,4857.0,,77.0,,14.0,,6.0,,35.0,2020-04-03T20:00:00Z,14.0,,5566.0,5566.0,5566.0,44,2.0,0.0,445.0,52.0,497.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-02,RI,,657.0,4412.0,,72.0,,14.0,,6.0,,35.0,2020-04-02T20:00:00Z,12.0,,5069.0,5069.0,5069.0,44,2.0,0.0,581.0,91.0,672.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-04-01,RI,,566.0,3831.0,,60.0,,14.0,,6.0,,35.0,2020-04-01T20:00:00Z,10.0,,4397.0,4397.0,4397.0,44,2.0,0.0,355.0,77.0,432.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-31,RI,,489.0,3476.0,,59.0,,9.0,,6.0,,35.0,2020-03-31T20:00:00Z,8.0,,3965.0,3965.0,3965.0,44,4.0,0.0,289.0,87.0,376.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-30,RI,,402.0,3187.0,,41.0,,9.0,,6.0,,,2020-03-30T20:00:00Z,4.0,,3589.0,3589.0,3589.0,44,1.0,0.0,347.0,108.0,455.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-29,RI,,294.0,2840.0,,35.0,,9.0,,6.0,,,2020-03-29T20:00:00Z,3.0,,3134.0,3134.0,3134.0,44,3.0,0.0,299.0,55.0,354.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-27,RI,,203.0,2306.0,138.0,28.0,,9.0,,6.0,,,2020-03-27T20:00:00Z,,,2647.0,2509.0,2509.0,44,0.0,0.0,1044.0,38.0,1082.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-26,RI,,165.0,1262.0,181.0,23.0,,9.0,,6.0,,,2020-03-26T20:00:00Z,,,1608.0,1427.0,1427.0,44,0.0,0.0,0.0,33.0,33.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-25,RI,,132.0,1262.0,196.0,15.0,,,,,,,2020-03-25T20:00:00Z,,,1590.0,1394.0,1394.0,44,0.0,0.0,62.0,8.0,70.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-24,RI,,124.0,1200.0,77.0,,,,,,,,2020-03-24T20:00:00Z,,,1401.0,1324.0,1324.0,44,0.0,0.0,57.0,18.0,75.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-23,RI,,106.0,1143.0,216.0,,,,,,,,2020-03-23T20:00:00Z,,,1465.0,1249.0,1249.0,44,0.0,0.0,211.0,23.0,234.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-22,RI,,83.0,932.0,216.0,,,,,,,,2020-03-22T20:00:00Z,,,1231.0,1015.0,1015.0,44,0.0,0.0,70.0,17.0,87.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-20,RI,,54.0,800.0,140.0,,,,,,,,2020-03-20T20:00:00Z,,,994.0,854.0,854.0,44,0.0,0.0,146.0,10.0,156.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-19,RI,,44.0,654.0,334.0,,,,,,,,2020-03-19T20:00:00Z,,,1032.0,698.0,698.0,44,0.0,0.0,114.0,11.0,125.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-18,RI,,33.0,540.0,334.0,,,,,,,,2020-03-18T20:00:00Z,,,907.0,573.0,573.0,44,0.0,0.0,137.0,10.0,147.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-17,RI,,23.0,403.0,149.0,,,,,,,,2020-03-17T20:00:00Z,,,575.0,426.0,426.0,44,0.0,0.0,95.0,2.0,97.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-16,RI,,21.0,308.0,149.0,,,,,,,,2020-03-16T20:00:00Z,,,478.0,329.0,329.0,44,0.0,0.0,37.0,1.0,38.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-15,RI,,20.0,271.0,57.0,,,,,,,,2020-03-15T20:00:00Z,,,348.0,291.0,291.0,44,0.0,0.0,73.0,0.0,73.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-13,RI,,14.0,142.0,29.0,,,,,,,,2020-03-13T20:00:00Z,,,185.0,156.0,156.0,44,0.0,0.0,48.0,9.0,57.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-12,RI,,5.0,94.0,8.0,,,,,,,,2020-03-12T20:00:00Z,,,107.0,99.0,99.0,44,0.0,0.0,0.0,0.0,0.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-11,RI,,5.0,94.0,24.0,,,,,,,,2020-03-11T20:00:00Z,,,123.0,99.0,99.0,44,0.0,0.0,36.0,2.0,38.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-10,RI,,3.0,58.0,6.0,,,,,,,,2020-03-10T20:00:00Z,,,67.0,61.0,61.0,44,0.0,0.0,28.0,0.0,28.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-09,RI,,3.0,30.0,6.0,,,,,,,,2020-03-09T20:00:00Z,,,39.0,33.0,33.0,44,0.0,0.0,0.0,0.0,0.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-08,RI,,3.0,30.0,12.0,,,,,,,,2020-03-08T20:00:00Z,,,45.0,33.0,33.0,44,0.0,0.0,0.0,1.0,1.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-06,RI,,3.0,17.0,,,,,,,,,2020-03-06T21:00:00Z,,,20.0,20.0,20.0,44,0.0,0.0,0.0,1.0,1.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-05,RI,,2.0,17.0,,,,,,,,,2020-03-05T21:00:00Z,,,19.0,19.0,19.0,44,0.0,0.0,6.0,0.0,6.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-04,RI,,2.0,11.0,,,,,,,,,2020-03-04T21:00:00Z,,,13.0,13.0,13.0,44,0.0,0.0,5.0,0.0,5.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
2020-03-03,RI,,2.0,6.0,,,,,,,,,2020-03-03T21:00:00Z,,,8.0,8.0,8.0,44,0.0,0.0,6.0,1.0,7.0,RI,1059361.0,Rhode Island,Providence,41.830914,-71.414963,2020-03-28,2020-03-09
